X,Y
436476.9,4849829
436481.8,4849829
436309.2,4849824
436314.1,4849824
436319.1,4849824
436324,4849824
436328.9,4849824
436333.9,4849824
436338.8,4849824
436343.7,4849824
436348.7,4849824
436353.6,4849824
436358.5,4849824
436363.5,4849824
436368.4,4849824
436373.3,4849824
436378.3,4849824
436383.2,4849824
436388.1,4849824
436393.1,4849824
436398,4849824
436402.9,4849824
436407.9,4849824
436412.8,4849824
436417.7,4849824
436422.7,4849824
436427.6,4849824
436432.5,4849824
436437.4,4849824
436442.4,4849824
436447.3,4849824
436452.2,4849824
436457.2,4849824
436462.1,4849824
436467,4849824
436472,4849824
436476.9,4849824
436309.2,4849819
436314.1,4849819
436319.1,4849819
436324,4849819
436328.9,4849819
436333.9,4849819
436338.8,4849819
436343.7,4849819
436348.7,4849819
436353.6,4849819
436358.5,4849819
436363.5,4849819
436368.4,4849819
436373.3,4849819
436378.3,4849819
436383.2,4849819
436388.1,4849819
436393.1,4849819
436398,4849819
436402.9,4849819
436407.9,4849819
436412.8,4849819
436417.7,4849819
436422.7,4849819
436427.6,4849819
436432.5,4849819
436437.4,4849819
436442.4,4849819
436447.3,4849819
436452.2,4849819
436457.2,4849819
436462.1,4849819
436467,4849819
436309.2,4849814
436314.1,4849814
436319.1,4849814
436324,4849814
436328.9,4849814
436333.9,4849814
436338.8,4849814
436343.7,4849814
436348.7,4849814
436353.6,4849814
436358.5,4849814
436363.5,4849814
436368.4,4849814
436373.3,4849814
436378.3,4849814
436383.2,4849814
436388.1,4849814
436393.1,4849814
436398,4849814
436402.9,4849814
436407.9,4849814
436412.8,4849814
436417.7,4849814
436422.7,4849814
436427.6,4849814
436432.5,4849814
436437.4,4849814
436442.4,4849814
436447.3,4849814
436452.2,4849814
436457.2,4849814
436462.1,4849814
436309.2,4849809
436314.1,4849809
436319.1,4849809
436324,4849809
436328.9,4849809
436333.9,4849809
436338.8,4849809
436343.7,4849809
436348.7,4849809
436353.6,4849809
436358.5,4849809
436363.5,4849809
436368.4,4849809
436373.3,4849809
436378.3,4849809
436383.2,4849809
436388.1,4849809
436393.1,4849809
436398,4849809
436402.9,4849809
436407.9,4849809
436412.8,4849809
436417.7,4849809
436422.7,4849809
436427.6,4849809
436432.5,4849809
436437.4,4849809
436442.4,4849809
436447.3,4849809
436452.2,4849809
436309.2,4849804
436314.1,4849804
436319.1,4849804
436324,4849804
436328.9,4849804
436333.9,4849804
436338.8,4849804
436343.7,4849804
436348.7,4849804
436353.6,4849804
436358.5,4849804
436363.5,4849804
436368.4,4849804
436373.3,4849804
436378.3,4849804
436383.2,4849804
436388.1,4849804
436393.1,4849804
436398,4849804
436402.9,4849804
436407.9,4849804
436412.8,4849804
436417.7,4849804
436422.7,4849804
436427.6,4849804
436432.5,4849804
436437.4,4849804
436442.4,4849804
436309.2,4849799
436314.1,4849799
436319.1,4849799
436324,4849799
436328.9,4849799
436333.9,4849799
436338.8,4849799
436343.7,4849799
436348.7,4849799
436353.6,4849799
436358.5,4849799
436363.5,4849799
436368.4,4849799
436373.3,4849799
436378.3,4849799
436383.2,4849799
436388.1,4849799
436393.1,4849799
436398,4849799
436402.9,4849799
436407.9,4849799
436412.8,4849799
436417.7,4849799
436422.7,4849799
436427.6,4849799
436432.5,4849799
436437.4,4849799
436309.2,4849794
436314.1,4849794
436319.1,4849794
436324,4849794
436328.9,4849794
436333.9,4849794
436338.8,4849794
436343.7,4849794
436348.7,4849794
436353.6,4849794
436358.5,4849794
436363.5,4849794
436368.4,4849794
436373.3,4849794
436378.3,4849794
436383.2,4849794
436388.1,4849794
436393.1,4849794
436398,4849794
436402.9,4849794
436407.9,4849794
436412.8,4849794
436417.7,4849794
436422.7,4849794
436309.2,4849789
436314.1,4849789
436319.1,4849789
436324,4849789
436328.9,4849789
436333.9,4849789
436338.8,4849789
436343.7,4849789
436348.7,4849789
436353.6,4849789
436358.5,4849789
436363.5,4849789
436368.4,4849789
436373.3,4849789
436378.3,4849789
436383.2,4849789
436388.1,4849789
436393.1,4849789
436398,4849789
436402.9,4849789
436407.9,4849789
436412.8,4849789
436309.2,4849784
436314.1,4849784
436319.1,4849784
436324,4849784
436328.9,4849784
436333.9,4849784
436338.8,4849784
436343.7,4849784
436348.7,4849784
436353.6,4849784
436358.5,4849784
436363.5,4849784
436368.4,4849784
436373.3,4849784
436378.3,4849784
436383.2,4849784
436388.1,4849784
436393.1,4849784
436398,4849784
436402.9,4849784
436309.2,4849779
436314.1,4849779
436319.1,4849779
436324,4849779
436328.9,4849779
436333.9,4849779
436338.8,4849779
436343.7,4849779
436348.7,4849779
436353.6,4849779
436358.5,4849779
436363.5,4849779
436368.4,4849779
436373.3,4849779
436378.3,4849779
436383.2,4849779
436388.1,4849779
436309.2,4849774
436314.1,4849774
436319.1,4849774
436324,4849774
436328.9,4849774
436333.9,4849774
436338.8,4849774
436343.7,4849774
436348.7,4849774
436353.6,4849774
436358.5,4849774
436363.5,4849774
436368.4,4849774
436309.2,4849769
436314.1,4849769
436319.1,4849769
436324,4849769
436328.9,4849769
436333.9,4849769
436338.8,4849769
